date;open;max;min;close
07.11.2018;115910;116090;115900;116060
07.11.2018;116080;116120;116030;116080
07.11.2018;116080;116140;116060;116120
07.11.2018;116130;116170;116090;116130
07.11.2018;116110;116120;116060;116070
07.11.2018;116060;116080;115990;116070
07.11.2018;116050;116080;116010;116010
07.11.2018;116030;116040;115980;116010
07.11.2018;116010;116070;115970;116060
07.11.2018;116080;116100;116030;116040
07.11.2018;115980;115980;115770;115910
07.11.2018;115910;115970;115890;115960
07.11.2018;115950;115950;115850;115920
07.11.2018;115910;115910;115870;115900
07.11.2018;115890;115930;115880;115920
07.11.2018;115920;115960;115900;115940
07.11.2018;115930;115930;115850;115870
07.11.2018;115870;115960;115860;115950
07.11.2018;115950;116000;115940;115970
07.11.2018;115970;115970;115930;115950
07.11.2018;115950;115990;115920;115930
07.11.2018;115920;115960;115920;115950
07.11.2018;115950;116020;115950;115980
07.11.2018;115980;116000;115960;115960
07.11.2018;115960;116030;115950;116020
07.11.2018;116020;116110;115970;116040
07.11.2018;116030;116080;116010;116060
07.11.2018;116060;116110;116030;116040
07.11.2018;116050;116080;116010;116010
07.11.2018;116010;116040;115990;116030
07.11.2018;116020;116040;115910;115910
07.11.2018;115930;115960;115910;115930
07.11.2018;115930;115950;115910;115930
07.11.2018;115940;115960;115900;115920
07.11.2018;115910;115940;115900;115930
07.11.2018;115930;115980;115910;115960
07.11.2018;115950;115960;115910;115930
07.11.2018;115930;115930;115900;115920
07.11.2018;115920;115970;115920;115970
07.11.2018;115960;115970;115950;115950
07.11.2018;115960;116000;115950;115970
07.11.2018;115990;116030;115990;116000
07.11.2018;116000;116020;115960;115960
07.11.2018;115960;116010;115920;115920
07.11.2018;115930;115970;115920;115950
07.11.2018;115950;115960;115910;115940
07.11.2018;115950;116020;115950;116000
07.11.2018;116000;116030;115970;116000
07.11.2018;116010;116050;116010;116030
07.11.2018;116040;116110;116030;116080
07.11.2018;116080;116110;116040;116050
07.11.2018;116060;116100;116040;116070
07.11.2018;116080;116080;116050;116060
07.11.2018;116060;116070;116030;116060
07.11.2018;116060;116080;115990;116030
07.11.2018;116030;116030;115990;115990
07.11.2018;115990;116100;115990;116080
07.11.2018;116080;116090;116030;116080
07.11.2018;116070;116070;116020;116030
07.11.2018;116030;116070;116010;116060
07.11.2018;116060;116060;116010;116020
07.11.2018;116020;116060;116020;116050
07.11.2018;116050;116060;116020;116020
07.11.2018;116040;116050;116040;116040
07.11.2018;116050;116110;116040;116100
07.11.2018;116100;116130;116080;116120
07.11.2018;116110;116140;116110;116120
07.11.2018;116120;116140;116090;116090
07.11.2018;116090;116120;116070;116120
07.11.2018;116120;116150;116090;116100
07.11.2018;116100;116110;116050;116080
07.11.2018;116050;116090;116050;116060
07.11.2018;116060;116060;116020;116020
07.11.2018;116030;116040;115990;116040
07.11.2018;116050;116070;116040;116060
07.11.2018;116060;116060;116030;116050
07.11.2018;116050;116090;116050;116070
07.11.2018;116080;116100;116070;116070
07.11.2018;116060;116060;116010;116030
07.11.2018;116040;116080;116040;116040
07.11.2018;116030;116040;115990;116010
07.11.2018;116010;116010;115930;115930
07.11.2018;115930;115950;115900;115930
07.11.2018;115920;115970;115920;115970
07.11.2018;115960;115980;115940;115970
07.11.2018;115940;115950;115920;115930
07.11.2018;115930;115950;115920;115950
07.11.2018;115960;115970;115940;115950
07.11.2018;115950;115950;115910;115910
07.11.2018;115920;115940;115910;115920
07.11.2018;115920;115930;115910;115930
07.11.2018;115920;115940;115920;115940
07.11.2018;115940;115940;115920;115940
07.11.2018;115930;115950;115910;115950
07.11.2018;115950;115950;115930;115940
07.11.2018;115940;115940;115930;115940
07.11.2018;115940;115970;115930;115940
07.11.2018;115950;115960;115920;115940
07.11.2018;115960;115980;115950;115970
07.11.2018;115970;115990;115960;115970
07.11.2018;115970;116010;115960;116010
07.11.2018;116020;116030;115990;115990
07.11.2018;115990;116010;115990;116010
07.11.2018;116010;116030;116000;116030
07.11.2018;116040;116050;116020;116030
07.11.2018;116040;116050;116030;116040
07.11.2018;116030;116040;116000;116000
07.11.2018;116000;116000;115980;115980
07.11.2018;115980;115980;115960;115980
07.11.2018;115980;116020;115980;115990
07.11.2018;115990;116040;115990;116030
07.11.2018;116040;116050;116010;116040
07.11.2018;116030;116050;116020;116030
07.11.2018;116040;116040;116000;116010
07.11.2018;116000;116000;115980;115980
07.11.2018;115990;116020;115990;116010
07.11.2018;116010;116010;115990;116000
07.11.2018;115990;116000;115990;116000
07.11.2018;116010;116040;116000;116030
07.11.2018;116030;116040;116020;116030
07.11.2018;116030;116060;116020;116050
07.11.2018;116050;116090;116040;116040
07.11.2018;116040;116070;116040;116050
07.11.2018;116060;116060;116040;116050
07.11.2018;116040;116050;116040;116050
07.11.2018;116040;116090;116040;116070
07.11.2018;116080;116090;116060;116070
07.11.2018;116070;116070;116050;116050
07.11.2018;116060;116080;116060;116070
07.11.2018;116060;116060;116040;116040
07.11.2018;116050;116070;116030;116070
07.11.2018;116070;116090;116060;116060
07.11.2018;116060;116090;116050;116060
07.11.2018;116070;116080;116030;116040
07.11.2018;116050;116050;116020;116050
07.11.2018;116050;116050;116030;116030
07.11.2018;116040;116040;116020;116020
07.11.2018;116030;116040;115990;115990
07.11.2018;115990;116020;115990;116010
07.11.2018;116020;116020;116000;116000
07.11.2018;116000;116000;115980;115990
07.11.2018;116000;116030;115990;116020
07.11.2018;116020;116030;116000;116010
07.11.2018;116010;116040;116010;116020
07.11.2018;116030;116060;116030;116060
07.11.2018;116040;116060;116040;116050
07.11.2018;116060;116090;116060;116080
07.11.2018;116070;116090;116060;116070
07.11.2018;116080;116080;116030;116040
07.11.2018;116070;116100;116070;116100
07.11.2018;116100;116120;116090;116100
07.11.2018;116090;116100;116050;116080
07.11.2018;116080;116120;116080;116100
07.11.2018;116100;116120;116100;116120
07.11.2018;116110;116120;116090;116110
07.11.2018;116120;116140;116110;116120
07.11.2018;116110;116120;116080;116080
07.11.2018;116080;116120;116070;116120
07.11.2018;116120;116170;116110;116130
07.11.2018;116130;116150;116130;116140
07.11.2018;116140;116160;116120;116140
07.11.2018;116140;116140;116110;116130
07.11.2018;116140;116150;116080;116080
07.11.2018;116090;116110;116060;116070
07.11.2018;116070;116080;116060;116060
07.11.2018;116070;116090;116060;116060
07.11.2018;116050;116080;116050;116060
07.11.2018;116060;116070;116050;116060
07.11.2018;116060;116080;116050;116070
07.11.2018;116070;116090;116060;116060
07.11.2018;116060;116080;116060;116080
07.11.2018;116080;116080;116060;116060
07.11.2018;116070;116080;116060;116070
07.11.2018;116060;116060;116030;116050
07.11.2018;116050;116070;116040;116040
07.11.2018;116040;116050;116020;116040
07.11.2018;116040;116090;116040;116090
07.11.2018;116070;116070;116020;116030
07.11.2018;116020;116060;116020;116060
07.11.2018;116020;116030;115940;115960
07.11.2018;115960;115990;115950;115990
07.11.2018;115980;115980;115950;115960
07.11.2018;115960;115980;115950;115970
07.11.2018;115970;115990;115940;115990
07.11.2018;115990;116010;115980;116010
07.11.2018;116000;116010;115980;116000
07.11.2018;116000;116030;116000;116030
07.11.2018;116010;116050;116000;116020
07.11.2018;116020;116030;116010;116010
07.11.2018;116030;116040;116000;116020
07.11.2018;116010;116020;115990;116010
07.11.2018;116010;116010;115990;115990
07.11.2018;116010;116030;116000;116010
07.11.2018;116030;116040;116010;116030
07.11.2018;116040;116040;116030;116040
07.11.2018;116030;116050;116020;116040
07.11.2018;116040;116060;116030;116040
07.11.2018;116050;116070;116040;116070
07.11.2018;116070;116090;116060;116070
07.11.2018;116080;116090;116050;116050
07.11.2018;116050;116130;116050;116130
07.11.2018;116120;116130;116110;116120
07.11.2018;116120;116130;116100;116120
07.11.2018;116130;116130;116090;116100
07.11.2018;116090;116120;116080;116090
07.11.2018;116080;116100;116070;116090
07.11.2018;116100;116110;116080;116080
07.11.2018;116080;116080;116060;116070
07.11.2018;116060;116070;116060;116070
07.11.2018;116080;116080;116050;116060
07.11.2018;116050;116070;116050;116060
07.11.2018;116060;116070;116020;116030
07.11.2018;116020;116040;116000;116020
07.11.2018;116010;116040;116000;116030
07.11.2018;116030;116060;116020;116030
07.11.2018;116020;116040;116020;116030
07.11.2018;116030;116040;116030;116040
07.11.2018;116040;116070;116030;116050
07.11.2018;116060;116090;116060;116070
07.11.2018;116070;116070;116060;116070
07.11.2018;116060;116080;116060;116070
07.11.2018;116080;116100;116070;116090
07.11.2018;116090;116110;116070;116070
07.11.2018;116080;116080;116060;116070
07.11.2018;116060;116070;116040;116040
07.11.2018;116050;116070;116040;116060
07.11.2018;116060;116100;116050;116090
07.11.2018;116100;116110;116090;116100
07.11.2018;116100;116160;116100;116140
07.11.2018;116140;116160;116120;116120
07.11.2018;116110;116120;116100;116110
07.11.2018;116110;116120;116110;116110
07.11.2018;116120;116140;116120;116130
07.11.2018;116130;116150;116130;116130
07.11.2018;116130;116150;116110;116120
07.11.2018;116120;116130;116110;116130
07.11.2018;116120;116140;116100;116110
07.11.2018;116100;116110;116090;116110
07.11.2018;116120;116130;116090;116090
07.11.2018;116090;116130;116090;116120
07.11.2018;116120;116190;116110;116180
07.11.2018;116160;116180;116150;116150
07.11.2018;116170;116180;116150;116150
07.11.2018;116150;116200;116150;116180
07.11.2018;116190;116390;116170;116280
07.11.2018;116280;116290;116260;116260
07.11.2018;116260;116270;116240;116250
07.11.2018;116260;116300;116220;116230
07.11.2018;116240;116270;116210;116270
07.11.2018;116270;116280;116240;116250
07.11.2018;116250;116250;116210;116230
07.11.2018;116230;116240;116220;116240
07.11.2018;116230;116250;116220;116240
07.11.2018;116230;116230;116220;116230
07.11.2018;116220;116230;116180;116200
07.11.2018;116210;116220;116180;116200
07.11.2018;116190;116190;116160;116180
07.11.2018;116180;116200;116180;116180
07.11.2018;116170;116200;116150;116170
07.11.2018;116160;116190;116160;116170
07.11.2018;116160;116170;116110;116140
07.11.2018;116130;116150;116130;116150
07.11.2018;116150;116210;116150;116210
07.11.2018;116210;116210;116180;116210
07.11.2018;116200;116210;116190;116210
07.11.2018;116190;116210;116180;116180
07.11.2018;116190;116210;116170;116210
07.11.2018;116200;116200;116190;116190
07.11.2018;116180;116180;116120;116160
07.11.2018;116160;116160;116120;116130
07.11.2018;116130;116150;116050;116060
07.11.2018;116060;116080;116060;116060
07.11.2018;116070;116080;116030;116050
07.11.2018;116040;116060;116020;116030
07.11.2018;116030;116090;116020;116090
07.11.2018;116090;116120;116070;116100
07.11.2018;116110;116110;116080;116080
07.11.2018;116080;116100;116060;116070
07.11.2018;116070;116090;116050;116090
07.11.2018;116090;116100;116060;116070
07.11.2018;116070;116070;116030;116060
07.11.2018;116070;116090;116060;116080
07.11.2018;116080;116080;116020;116020
07.11.2018;116020;116050;116020;116030
07.11.2018;116030;116040;116020;116030
07.11.2018;116040;116040;116010;116020
07.11.2018;116020;116030;116000;116010
07.11.2018;116010;116020;116000;116010
07.11.2018;116000;116010;115930;115930
07.11.2018;115930;115960;115910;115960
07.11.2018;115950;115960;115930;115940
07.11.2018;115930;115960;115930;115930
07.11.2018;115940;115940;115910;115920
07.11.2018;115920;115930;115910;115930
07.11.2018;115910;115920;115900;115920
07.11.2018;115900;115930;115900;115920
07.11.2018;115910;115910;115870;115880
07.11.2018;115890;115900;115890;115900
07.11.2018;115890;115900;115870;115880
07.11.2018;115880;116000;115870;115980
03.12.2018;112120;117390;112120;115820
03.12.2018;115820;116100;115810;116070
03.12.2018;116040;116090;115560;115600
03.12.2018;115620;115800;115300;115340
03.12.2018;115340;115540;115320;115490
03.12.2018;115470;115580;115310;115410
03.12.2018;115430;115470;115370;115430
03.12.2018;115430;115520;115400;115490
03.12.2018;115500;115650;115480;115630
03.12.2018;115630;115970;115610;115960
03.12.2018;115950;115980;115810;115850
03.12.2018;115850;115920;115810;115840
03.12.2018;115840;115870;115760;115780
03.12.2018;115780;115820;115730;115780
03.12.2018;115770;115850;115770;115820
03.12.2018;115810;115850;115690;115700
03.12.2018;115710;115730;115640;115640
03.12.2018;115630;115740;115630;115710
03.12.2018;115710;115750;115660;115680
03.12.2018;115680;115750;115670;115700
03.12.2018;115710;115750;115700;115730
03.12.2018;115730;115750;115640;115650
03.12.2018;115630;115640;115560;115580
03.12.2018;115580;115580;115440;115470
03.12.2018;115460;115490;115350;115380
03.12.2018;115370;115450;115370;115410
03.12.2018;115400;115440;115340;115420
03.12.2018;115430;115460;115400;115440
03.12.2018;115450;115520;115440;115510
03.12.2018;115520;115750;115480;115630
03.12.2018;115620;115690;115620;115660
03.12.2018;115670;115680;115590;115610
03.12.2018;115600;115670;115600;115630
03.12.2018;115630;115680;115610;115620
03.12.2018;115620;115670;115590;115620
03.12.2018;115620;115650;115610;115630
03.12.2018;115630;115690;115620;115670
03.12.2018;115680;115700;115650;115660
03.12.2018;115660;115670;115610;115610
03.12.2018;115610;115640;115590;115610
03.12.2018;115620;115640;115570;115630
03.12.2018;115630;115650;115590;115610
03.12.2018;115600;115630;115570;115620
03.12.2018;115620;115680;115600;115620
03.12.2018;115610;115660;115600;115630
03.12.2018;115630;115770;115630;115740
03.12.2018;115740;115750;115710;115730
03.12.2018;115730;115750;115710;115720
03.12.2018;115710;115750;115670;115690
03.12.2018;115690;115720;115650;115650
03.12.2018;115660;115750;115650;115730
03.12.2018;115720;115740;115700;115730
03.12.2018;115730;115780;115730;115740
03.12.2018;115750;115810;115750;115800
03.12.2018;115800;115810;115760;115760
03.12.2018;115760;115820;115760;115820
03.12.2018;115810;115830;115740;115760
03.12.2018;115750;115770;115710;115720
03.12.2018;115710;115740;115700;115730
03.12.2018;115730;115750;115700;115720
03.12.2018;115720;115770;115610;115620
03.12.2018;115630;115710;115610;115640
03.12.2018;115640;115680;115530;115550
03.12.2018;115560;115570;115430;115440
03.12.2018;115430;115470;115280;115300
03.12.2018;115290;115370;115260;115310
03.12.2018;115300;115300;115240;115280
03.12.2018;115270;115270;115220;115230
03.12.2018;115240;115270;115200;115240
03.12.2018;115230;115330;115230;115310
03.12.2018;115300;115330;115270;115280
03.12.2018;115290;115300;115240;115240
03.12.2018;115240;115300;115240;115270
03.12.2018;115270;115320;115260;115270
03.12.2018;115270;115280;115200;115210
03.12.2018;115210;115300;115210;115280
03.12.2018;115280;115360;115280;115350
03.12.2018;115340;115420;115340;115400
03.12.2018;115410;115420;115380;115400
03.12.2018;115380;115400;115320;115340
03.12.2018;115360;115450;115360;115450
03.12.2018;115450;115490;115420;115480
03.12.2018;115490;115520;115440;115460
03.12.2018;115460;115490;115430;115450
03.12.2018;115440;115550;115410;115410
03.12.2018;115410;115570;115410;115570
03.12.2018;115570;115580;115480;115480
03.12.2018;115490;115660;115490;115660
03.12.2018;115660;115670;115600;115610
03.12.2018;115610;115670;115550;115580
03.12.2018;115600;115650;115590;115630
03.12.2018;115630;115670;115570;115590
03.12.2018;115600;115640;115590;115610
03.12.2018;115620;115640;115550;115600
03.12.2018;115600;115690;115600;115650
03.12.2018;115660;115660;115610;115610
03.12.2018;115610;115630;115570;115610
03.12.2018;115620;115640;115590;115610
03.12.2018;115600;115640;115600;115640
03.12.2018;115640;115640;115520;115520
03.12.2018;115520;115600;115520;115540
03.12.2018;115530;115560;115520;115530
03.12.2018;115530;115620;115510;115580
03.12.2018;115590;115590;115560;115570
03.12.2018;115570;115610;115560;115580
03.12.2018;115590;115660;115580;115600
03.12.2018;115600;115640;115580;115630
03.12.2018;115620;115660;115580;115610
03.12.2018;115610;115620;115580;115590
03.12.2018;115590;115620;115580;115590
03.12.2018;115580;115600;115550;115580
03.12.2018;115590;115600;115550;115560
03.12.2018;115560;115630;115560;115630
03.12.2018;115620;115670;115600;115660
03.12.2018;115650;115680;115600;115620
03.12.2018;115620;115670;115590;115610
03.12.2018;115610;115720;115580;115650
03.12.2018;115650;115720;115550;115550
03.12.2018;115550;115580;115520;115560
03.12.2018;115550;115590;115540;115570
03.12.2018;115560;115600;115480;115480
03.12.2018;115480;115540;115470;115500
03.12.2018;115510;115540;115490;115530
03.12.2018;115520;115560;115500;115550
03.12.2018;115540;115590;115530;115580
03.12.2018;115560;115580;115510;115520
03.12.2018;115530;115590;115490;115490
03.12.2018;115490;115500;115400;115430
03.12.2018;115430;115430;115370;115390
03.12.2018;115380;115400;115330;115340
03.12.2018;115340;115420;115310;115350
03.12.2018;115370;115420;115360;115370
03.12.2018;115370;115370;115300;115310
03.12.2018;115320;115340;115280;115300
03.12.2018;115290;115340;115280;115340
03.12.2018;115330;115340;115250;115270
03.12.2018;115280;115310;115270;115310
03.12.2018;115290;115330;115260;115330
03.12.2018;115330;115360;115320;115330
03.12.2018;115330;115330;115240;115280
03.12.2018;115280;115360;115270;115340
03.12.2018;115340;115340;115220;115270
03.12.2018;115270;115290;115210;115230
03.12.2018;115230;115230;115100;115140
03.12.2018;115140;115170;115100;115170
03.12.2018;115170;115200;115140;115170
03.12.2018;115170;115180;115110;115160
03.12.2018;115160;115200;115130;115140
03.12.2018;115140;115150;115110;115150
03.12.2018;115140;115200;115110;115170
03.12.2018;115180;115250;115180;115210
03.12.2018;115220;115230;115170;115190
03.12.2018;115200;115250;115190;115240
03.12.2018;115220;115310;115210;115280
03.12.2018;115270;115300;115250;115280
03.12.2018;115270;115280;115220;115250
03.12.2018;115250;115280;115230;115270
03.12.2018;115250;115290;115240;115290
03.12.2018;115290;115290;115260;115260
03.12.2018;115260;115270;115230;115230
03.12.2018;115240;115290;115230;115260
03.12.2018;115260;115320;115230;115310
03.12.2018;115310;115310;115270;115300
03.12.2018;115290;115300;115260;115270
03.12.2018;115260;115420;115260;115380
03.12.2018;115380;115380;115280;115300
03.12.2018;115310;115330;115270;115310
03.12.2018;115320;115370;115320;115360
03.12.2018;115350;115380;115340;115350
03.12.2018;115350;115360;115300;115310
03.12.2018;115310;115380;115310;115350
03.12.2018;115350;115370;115340;115350
03.12.2018;115350;115360;115330;115360
03.12.2018;115340;115390;115330;115360
03.12.2018;115350;115410;115340;115340
03.12.2018;115330;115360;115330;115340
03.12.2018;115340;115350;115280;115280
03.12.2018;115270;115330;115270;115300
03.12.2018;115310;115340;115300;115340
03.12.2018;115350;115410;115340;115390
03.12.2018;115390;115480;115390;115430
03.12.2018;115430;115460;115370;115370
03.12.2018;115380;115380;115280;115280
03.12.2018;115280;115300;115260;115280
03.12.2018;115290;115320;115260;115260
03.12.2018;115270;115280;115250;115250
03.12.2018;115250;115250;115140;115180
03.12.2018;115170;115190;115140;115160
03.12.2018;115150;115240;115150;115190
03.12.2018;115190;115260;115170;115220
03.12.2018;115220;115280;115200;115270
03.12.2018;115260;115300;115240;115260
03.12.2018;115260;115260;115190;115200
03.12.2018;115200;115220;115170;115200
03.12.2018;115200;115220;115200;115220
03.12.2018;115220;115260;115210;115250
03.12.2018;115230;115260;115190;115260
03.12.2018;115250;115310;115220;115240
03.12.2018;115240;115280;115200;115230
03.12.2018;115220;115240;115130;115180
03.12.2018;115180;115230;115170;115220
03.12.2018;115220;115260;115210;115240
03.12.2018;115240;115280;115230;115240
03.12.2018;115230;115250;115210;115240
03.12.2018;115240;115240;115180;115200
03.12.2018;115200;115220;115180;115190
03.12.2018;115210;115230;115210;115230
03.12.2018;115230;115250;115220;115240
03.12.2018;115230;115250;115220;115240
03.12.2018;115240;115370;115220;115250
03.12.2018;115250;115260;115200;115210
03.12.2018;115210;115240;115170;115190
03.12.2018;115180;115210;115160;115170
03.12.2018;115170;115200;115140;115170
03.12.2018;115170;115170;115110;115140
03.12.2018;115140;115220;115120;115200
03.12.2018;115220;115250;115210;115220
03.12.2018;115220;115260;115210;115230
03.12.2018;115240;115250;115180;115210
03.12.2018;115220;115250;115150;115240
03.12.2018;115240;115280;115230;115260
03.12.2018;115270;115290;115250;115250
03.12.2018;115250;115260;115210;115250
03.12.2018;115240;115250;115230;115240
03.12.2018;115240;115260;115220;115260
03.12.2018;115260;115270;115210;115230
03.12.2018;115230;115230;115190;115200
03.12.2018;115200;115240;115200;115230
03.12.2018;115220;115240;115200;115230
03.12.2018;115230;115270;115210;115210
03.12.2018;115220;115250;115190;115190
03.12.2018;115200;115210;115170;115190
03.12.2018;115200;115220;115180;115190
03.12.2018;115190;115200;115180;115180
03.12.2018;115180;115220;115180;115190
03.12.2018;115190;115230;115190;115230
03.12.2018;115230;115250;115210;115230
03.12.2018;115210;115250;115190;115220
03.12.2018;115210;115220;115200;115200
03.12.2018;115200;115230;115190;115230
03.12.2018;115210;115300;115200;115290
03.12.2018;115280;115290;115240;115250
03.12.2018;115250;115260;115200;115210
03.12.2018;115220;115240;115200;115200
03.12.2018;115210;115220;115190;115200
03.12.2018;115210;115220;115180;115200
03.12.2018;115200;115220;115190;115220
03.12.2018;115210;115250;115200;115250
03.12.2018;115260;115270;115220;115240
03.12.2018;115240;115300;115230;115240
03.12.2018;115250;115260;115220;115260
03.12.2018;115250;115260;115230;115250
03.12.2018;115250;115260;115230;115230
03.12.2018;115240;115240;115200;115200
03.12.2018;115210;115240;115190;115190
03.12.2018;115190;115200;115140;115190
03.12.2018;115190;115230;115180;115200
03.12.2018;115200;115230;115190;115210
03.12.2018;115200;115220;115190;115210
03.12.2018;115220;115220;115160;115180
03.12.2018;115180;115220;115180;115180
03.12.2018;115190;115190;115150;115170
03.12.2018;115170;115260;115160;115240
03.12.2018;115240;115270;115210;115220
03.12.2018;115220;115230;115180;115200
03.12.2018;115200;115200;115170;115180
03.12.2018;115170;115180;115140;115160
03.12.2018;115160;115190;115140;115160
03.12.2018;115170;115180;115150;115170
03.12.2018;115170;115180;115150;115180
03.12.2018;115180;115200;115140;115190
03.12.2018;115190;115200;115170;115170
03.12.2018;115170;115190;115130;115140
03.12.2018;115130;115140;114930;114950
03.12.2018;114950;114960;114830;114920
03.12.2018;114910;114990;114900;114990
03.12.2018;114990;115030;114980;114990
03.12.2018;114990;115020;114950;115000
03.12.2018;115000;115020;114970;114990
03.12.2018;114990;115000;114940;114940
03.12.2018;114950;114990;114910;114980
03.12.2018;114990;115000;114960;114990
03.12.2018;114960;114980;114910;114960
03.12.2018;114960;114990;114950;114980
03.12.2018;114970;115020;114960;115000
03.12.2018;115010;115030;114990;115000
03.12.2018;114990;115080;114990;115070
03.12.2018;115060;115070;115010;115020
03.12.2018;115010;115020;114990;115010
03.12.2018;115010;115080;115010;115050
03.12.2018;115030;115070;115010;115050
03.12.2018;115040;115050;115010;115040
03.12.2018;115030;115050;115000;115010
03.12.2018;115000;115040;114950;115010
03.12.2018;115020;115070;114990;115070
03.12.2018;115070;115090;114920;114980
03.12.2018;114980;115030;114960;114980
03.12.2018;114980;115000;114950;114980
03.12.2018;114990;115000;114940;114990
03.12.2018;114980;115030;114980;115010
03.12.2018;115010;115020;114970;114990
03.12.2018;115000;115050;114990;115050
03.12.2018;115030;115090;115030;115090
03.12.2018;115100;115220;115100;115200
03.12.2018;115200;115220;115170;115200
03.12.2018;115210;115210;115130;115140
03.12.2018;115140;115150;115090;115090
03.12.2018;115090;115150;115090;115120
03.12.2018;115120;115140;115030;115060
03.12.2018;115050;115080;115020;115040
03.12.2018;115040;115070;115020;115060
03.12.2018;115060;115100;115030;115060
03.12.2018;115070;115100;115040;115040
03.12.2018;115050;115130;115050;115130
03.12.2018;115130;115130;115070;115070
03.12.2018;115070;115080;115040;115060
03.12.2018;115070;115110;115060;115080
03.12.2018;115090;115110;115060;115090
03.12.2018;115090;115110;115090;115110
03.12.2018;115100;115200;115080;115200
03.12.2018;115190;115190;115160;115170
03.12.2018;115160;115370;115160;115290
03.12.2018;115300;115370;115270;115360
03.12.2018;115360;115380;115320;115340
03.12.2018;115350;115350;115300;115330
03.12.2018;115330;115340;115300;115310
03.12.2018;115320;115320;115300;115300
03.12.2018;115310;115330;115290;115320
03.12.2018;115320;115370;115280;115300
03.12.2018;115290;115310;115280;115290
03.12.2018;115290;115290;115270;115280
03.12.2018;115280;115290;115280;115290
03.12.2018;115290;115300;115280;115290
03.12.2018;115280;115300;115260;115280
03.12.2018;115280;115300;115250;115260
03.12.2018;115260;115260;115130;115150
03.12.2018;115160;115190;115150;115150
03.12.2018;115170;115200;115160;115200
03.12.2018;115180;115230;115160;115220
03.12.2018;115220;115240;115160;115200
03.12.2018;115200;115210;115110;115120
03.12.2018;115140;115240;115120;115210
03.12.2018;115200;115330;115130;115270
03.12.2018;115280;115310;115170;115260
03.12.2018;115260;115260;115170;115180
03.12.2018;115180;115200;115050;115070
03.12.2018;115070;115190;115060;115180
03.12.2018;115180;115210;115180;115200
03.12.2018;115220;115270;115200;115230
03.12.2018;115230;115260;115190;115220
03.12.2018;115210;115240;115210;115220
03.12.2018;115220;115260;115220;115250
03.12.2018;115250;115250;115190;115210
03.12.2018;115220;115230;115190;115200
03.12.2018;115210;115240;115190;115220
03.12.2018;115220;115240;115190;115190
03.12.2018;115200;115220;115180;115210
03.12.2018;115220;115230;115180;115200
03.12.2018;115210;115250;115210;115240
03.12.2018;115240;115270;115210;115260
03.12.2018;115250;115290;115250;115270
03.12.2018;115270;115270;115190;115210
03.12.2018;115220;115240;115190;115240
03.12.2018;115230;115240;115210;115240
03.12.2018;115230;115250;115220;115230
03.12.2018;115240;115260;115200;115200
03.12.2018;115210;115240;115200;115200
03.12.2018;115210;115250;115200;115240
03.12.2018;115240;115250;115220;115220
03.12.2018;115230;115250;115220;115240
03.12.2018;115240;115280;115240;115260
03.12.2018;115260;115260;115210;115230
03.12.2018;115230;115250;115230;115230
03.12.2018;115220;115220;115190;115210
03.12.2018;115220;115220;115160;115200
03.12.2018;115200;115200;115120;115130
03.12.2018;115130;115190;115110;115170
03.12.2018;115180;115190;115140;115150
03.12.2018;115160;115190;115130;115160
03.12.2018;115170;115190;115170;115180
03.12.2018;115190;115250;115180;115220
03.12.2018;115210;115280;115200;115280
03.12.2018;115280;115330;115270;115280
03.12.2018;115270;115330;115260;115290
03.12.2018;115290;115300;115250;115290
03.12.2018;115300;115350;115280;115300
03.12.2018;115310;115320;115270;115280
03.12.2018;115280;115290;115210;115230
03.12.2018;115230;115260;115220;115230
03.12.2018;115220;115250;115220;115250
03.12.2018;115240;115250;115210;115250
03.12.2018;115250;115290;115250;115280
03.12.2018;115290;115310;115250;115300
03.12.2018;115300;115300;115220;115280
03.12.2018;115280;115290;115240;115270
03.12.2018;115270;115330;115240;115310
03.12.2018;115300;115370;115300;115350
03.12.2018;115360;115380;115340;115340
03.12.2018;115340;115370;115310;115350
03.12.2018;115350;115380;115310;115340
03.12.2018;115340;115360;115300;115300
03.12.2018;115300;115360;115300;115340
03.12.2018;115330;115340;115270;115290
03.12.2018;115300;115330;115270;115320
03.12.2018;115320;115330;115310;115320
03.12.2018;115320;115470;115300;115440
03.12.2018;115430;115450;115390;115410
03.12.2018;115410;115440;115390;115420
03.12.2018;115410;115460;115390;115430
03.12.2018;115430;115470;115420;115420
03.12.2018;115420;115420;115370;115390
03.12.2018;115400;115440;115380;115420
03.12.2018;115420;115440;115320;115340
03.12.2018;115330;115350;115190;115240
03.12.2018;115230;115280;115230;115270
03.12.2018;115250;115260;115180;115220
03.12.2018;115210;115250;115190;115230
03.12.2018;115220;115280;115200;115270
03.12.2018;115280;115300;115230;115270
03.12.2018;115280;115290;115190;115210
03.12.2018;115220;115260;115210;115260
03.12.2018;115260;115320;115260;115300
03.12.2018;115300;115320;115250;115270
03.12.2018;115270;115270;115200;115220
03.12.2018;115220;115260;115210;115210
03.12.2018;115220;115310;115200;115300
03.12.2018;115310;115330;115290;115310
03.12.2018;115310;115450;115310;115410
03.12.2018;115410;115420;115350;115380
03.12.2018;115380;115420;115370;115420
03.12.2018;115420;115430;115360;115370
03.12.2018;115380;115440;115380;115400
03.12.2018;115410;115410;115380;115410
03.12.2018;115420;115440;115410;115430
03.12.2018;115420;115450;115420;115450
03.12.2018;115460;115460;115420;115450
